timestamp,width,height,frame_id,filename
1570401130336097002,640,480,openmv_cam,center/1570401130336097002.jpg
1570401130370903015,640,480,openmv_cam,center/1570401130370903015.jpg
1570401130403590917,640,480,openmv_cam,center/1570401130403590917.jpg
1570401130437822103,640,480,openmv_cam,center/1570401130437822103.jpg
1570401130471570968,640,480,openmv_cam,center/1570401130471570968.jpg
1570401130504901885,640,480,openmv_cam,center/1570401130504901885.jpg
1570401130539174079,640,480,openmv_cam,center/1570401130539174079.jpg
1570401130573132991,640,480,openmv_cam,center/1570401130573132991.jpg
1570401130606726884,640,480,openmv_cam,center/1570401130606726884.jpg
1570401130640669107,640,480,openmv_cam,center/1570401130640669107.jpg
1570401130674232959,640,480,openmv_cam,center/1570401130674232959.jpg
1570401130707566976,640,480,openmv_cam,center/1570401130707566976.jpg
1570401130741478919,640,480,openmv_cam,center/1570401130741478919.jpg
1570401130775276899,640,480,openmv_cam,center/1570401130775276899.jpg
1570401130808706998,640,480,openmv_cam,center/1570401130808706998.jpg
1570401130842313051,640,480,openmv_cam,center/1570401130842313051.jpg
1570401130876450061,640,480,openmv_cam,center/1570401130876450061.jpg
1570401130910456895,640,480,openmv_cam,center/1570401130910456895.jpg
1570401130944394111,640,480,openmv_cam,center/1570401130944394111.jpg
1570401130978087902,640,480,openmv_cam,center/1570401130978087902.jpg
1570401131011895895,640,480,openmv_cam,center/1570401131011895895.jpg
1570401131045511960,640,480,openmv_cam,center/1570401131045511960.jpg
1570401131080029964,640,480,openmv_cam,center/1570401131080029964.jpg
1570401131113120079,640,480,openmv_cam,center/1570401131113120079.jpg
1570401131146795034,640,480,openmv_cam,center/1570401131146795034.jpg
1570401131182034969,640,480,openmv_cam,center/1570401131182034969.jpg
1570401131214854001,640,480,openmv_cam,center/1570401131214854001.jpg
1570401131248522996,640,480,openmv_cam,center/1570401131248522996.jpg
1570401131282344102,640,480,openmv_cam,center/1570401131282344102.jpg
1570401131315879106,640,480,openmv_cam,center/1570401131315879106.jpg
1570401131349817991,640,480,openmv_cam,center/1570401131349817991.jpg
1570401131383838891,640,480,openmv_cam,center/1570401131383838891.jpg
1570401131417371988,640,480,openmv_cam,center/1570401131417371988.jpg
1570401131451646089,640,480,openmv_cam,center/1570401131451646089.jpg
1570401131484838962,640,480,openmv_cam,center/1570401131484838962.jpg
1570401131518901109,640,480,openmv_cam,center/1570401131518901109.jpg
1570401131552344083,640,480,openmv_cam,center/1570401131552344083.jpg
1570401131586410999,640,480,openmv_cam,center/1570401131586410999.jpg
1570401131620256900,640,480,openmv_cam,center/1570401131620256900.jpg
1570401131654441118,640,480,openmv_cam,center/1570401131654441118.jpg
1570401131688306093,640,480,openmv_cam,center/1570401131688306093.jpg
1570401131721904039,640,480,openmv_cam,center/1570401131721904039.jpg
1570401131755733013,640,480,openmv_cam,center/1570401131755733013.jpg
1570401131789488077,640,480,openmv_cam,center/1570401131789488077.jpg
1570401131823340892,640,480,openmv_cam,center/1570401131823340892.jpg
1570401131858946084,640,480,openmv_cam,center/1570401131858946084.jpg
1570401131893819093,640,480,openmv_cam,center/1570401131893819093.jpg
1570401131927747011,640,480,openmv_cam,center/1570401131927747011.jpg
1570401131959855079,640,480,openmv_cam,center/1570401131959855079.jpg
1570401131994152069,640,480,openmv_cam,center/1570401131994152069.jpg
1570401132027717113,640,480,openmv_cam,center/1570401132027717113.jpg
1570401132062607049,640,480,openmv_cam,center/1570401132062607049.jpg
1570401132095243930,640,480,openmv_cam,center/1570401132095243930.jpg
1570401132128983974,640,480,openmv_cam,center/1570401132128983974.jpg
1570401132162904977,640,480,openmv_cam,center/1570401132162904977.jpg
1570401132197681903,640,480,openmv_cam,center/1570401132197681903.jpg
1570401132234302997,640,480,openmv_cam,center/1570401132234302997.jpg
1570401132265588045,640,480,openmv_cam,center/1570401132265588045.jpg
1570401132299243927,640,480,openmv_cam,center/1570401132299243927.jpg
1570401132332735061,640,480,openmv_cam,center/1570401132332735061.jpg
1570401132367172956,640,480,openmv_cam,center/1570401132367172956.jpg
1570401132400199890,640,480,openmv_cam,center/1570401132400199890.jpg
1570401132434287071,640,480,openmv_cam,center/1570401132434287071.jpg
1570401132468127965,640,480,openmv_cam,center/1570401132468127965.jpg
1570401132502176046,640,480,openmv_cam,center/1570401132502176046.jpg
1570401132535403013,640,480,openmv_cam,center/1570401132535403013.jpg
1570401132569881916,640,480,openmv_cam,center/1570401132569881916.jpg
1570401132603271961,640,480,openmv_cam,center/1570401132603271961.jpg
1570401132636894941,640,480,openmv_cam,center/1570401132636894941.jpg
1570401132670579910,640,480,openmv_cam,center/1570401132670579910.jpg
1570401132704315900,640,480,openmv_cam,center/1570401132704315900.jpg
1570401132738104104,640,480,openmv_cam,center/1570401132738104104.jpg
1570401132772847890,640,480,openmv_cam,center/1570401132772847890.jpg
1570401132805902004,640,480,openmv_cam,center/1570401132805902004.jpg
1570401132839529991,640,480,openmv_cam,center/1570401132839529991.jpg
1570401132873035907,640,480,openmv_cam,center/1570401132873035907.jpg
1570401132906285047,640,480,openmv_cam,center/1570401132906285047.jpg
1570401132940859079,640,480,openmv_cam,center/1570401132940859079.jpg
1570401132974252939,640,480,openmv_cam,center/1570401132974252939.jpg
1570401133008091926,640,480,openmv_cam,center/1570401133008091926.jpg
1570401133041956901,640,480,openmv_cam,center/1570401133041956901.jpg
1570401133075681924,640,480,openmv_cam,center/1570401133075681924.jpg
1570401133109514951,640,480,openmv_cam,center/1570401133109514951.jpg
1570401133143821954,640,480,openmv_cam,center/1570401133143821954.jpg
1570401133177103996,640,480,openmv_cam,center/1570401133177103996.jpg
1570401133211303949,640,480,openmv_cam,center/1570401133211303949.jpg
1570401133244915962,640,480,openmv_cam,center/1570401133244915962.jpg
1570401133278836965,640,480,openmv_cam,center/1570401133278836965.jpg
1570401133312253952,640,480,openmv_cam,center/1570401133312253952.jpg
1570401133346163034,640,480,openmv_cam,center/1570401133346163034.jpg
1570401133380295991,640,480,openmv_cam,center/1570401133380295991.jpg
1570401133413716077,640,480,openmv_cam,center/1570401133413716077.jpg
1570401133447376012,640,480,openmv_cam,center/1570401133447376012.jpg
1570401133481842994,640,480,openmv_cam,center/1570401133481842994.jpg
1570401133515423059,640,480,openmv_cam,center/1570401133515423059.jpg
1570401133549695968,640,480,openmv_cam,center/1570401133549695968.jpg
1570401133582851886,640,480,openmv_cam,center/1570401133582851886.jpg
1570401133618383884,640,480,openmv_cam,center/1570401133618383884.jpg
1570401133650667905,640,480,openmv_cam,center/1570401133650667905.jpg
1570401133684384107,640,480,openmv_cam,center/1570401133684384107.jpg
1570401133718241930,640,480,openmv_cam,center/1570401133718241930.jpg
1570401133753072023,640,480,openmv_cam,center/1570401133753072023.jpg
1570401133785728931,640,480,openmv_cam,center/1570401133785728931.jpg
1570401133819485902,640,480,openmv_cam,center/1570401133819485902.jpg
1570401133853296041,640,480,openmv_cam,center/1570401133853296041.jpg
1570401133887033939,640,480,openmv_cam,center/1570401133887033939.jpg
1570401133920675992,640,480,openmv_cam,center/1570401133920675992.jpg
1570401133954510927,640,480,openmv_cam,center/1570401133954510927.jpg
1570401133987962961,640,480,openmv_cam,center/1570401133987962961.jpg
1570401134022059917,640,480,openmv_cam,center/1570401134022059917.jpg
1570401134055938959,640,480,openmv_cam,center/1570401134055938959.jpg
1570401134089795112,640,480,openmv_cam,center/1570401134089795112.jpg
1570401134122798919,640,480,openmv_cam,center/1570401134122798919.jpg
1570401134156930923,640,480,openmv_cam,center/1570401134156930923.jpg
1570401134190545082,640,480,openmv_cam,center/1570401134190545082.jpg
1570401134224354028,640,480,openmv_cam,center/1570401134224354028.jpg
1570401134258053064,640,480,openmv_cam,center/1570401134258053064.jpg
1570401134292134046,640,480,openmv_cam,center/1570401134292134046.jpg
1570401134325665950,640,480,openmv_cam,center/1570401134325665950.jpg
1570401134359662055,640,480,openmv_cam,center/1570401134359662055.jpg
1570401134393681049,640,480,openmv_cam,center/1570401134393681049.jpg
1570401134427669048,640,480,openmv_cam,center/1570401134427669048.jpg
1570401134460844039,640,480,openmv_cam,center/1570401134460844039.jpg
1570401134495270967,640,480,openmv_cam,center/1570401134495270967.jpg
1570401134528456926,640,480,openmv_cam,center/1570401134528456926.jpg
1570401134562680006,640,480,openmv_cam,center/1570401134562680006.jpg
1570401134598531007,640,480,openmv_cam,center/1570401134598531007.jpg
1570401134632189035,640,480,openmv_cam,center/1570401134632189035.jpg
1570401134666145086,640,480,openmv_cam,center/1570401134666145086.jpg
1570401134701706886,640,480,openmv_cam,center/1570401134701706886.jpg
1570401134733760118,640,480,openmv_cam,center/1570401134733760118.jpg
1570401134767393112,640,480,openmv_cam,center/1570401134767393112.jpg
1570401134800786018,640,480,openmv_cam,center/1570401134800786018.jpg
1570401134836252927,640,480,openmv_cam,center/1570401134836252927.jpg
1570401134868868112,640,480,openmv_cam,center/1570401134868868112.jpg
1570401134903333902,640,480,openmv_cam,center/1570401134903333902.jpg
1570401134936530113,640,480,openmv_cam,center/1570401134936530113.jpg
1570401134969959974,640,480,openmv_cam,center/1570401134969959974.jpg
1570401135004287004,640,480,openmv_cam,center/1570401135004287004.jpg
1570401135038336992,640,480,openmv_cam,center/1570401135038336992.jpg
1570401135072557926,640,480,openmv_cam,center/1570401135072557926.jpg
1570401135106908082,640,480,openmv_cam,center/1570401135106908082.jpg
1570401135140376091,640,480,openmv_cam,center/1570401135140376091.jpg
1570401135173850059,640,480,openmv_cam,center/1570401135173850059.jpg
1570401135207776069,640,480,openmv_cam,center/1570401135207776069.jpg
1570401135241750955,640,480,openmv_cam,center/1570401135241750955.jpg
1570401135275063037,640,480,openmv_cam,center/1570401135275063037.jpg
1570401135308866024,640,480,openmv_cam,center/1570401135308866024.jpg
1570401135342749118,640,480,openmv_cam,center/1570401135342749118.jpg
1570401135376492977,640,480,openmv_cam,center/1570401135376492977.jpg
1570401135410252094,640,480,openmv_cam,center/1570401135410252094.jpg
1570401135444904088,640,480,openmv_cam,center/1570401135444904088.jpg
1570401135478123903,640,480,openmv_cam,center/1570401135478123903.jpg
1570401135512300968,640,480,openmv_cam,center/1570401135512300968.jpg
1570401135545753955,640,480,openmv_cam,center/1570401135545753955.jpg
1570401135580357074,640,480,openmv_cam,center/1570401135580357074.jpg
1570401135612992048,640,480,openmv_cam,center/1570401135612992048.jpg
1570401135646883964,640,480,openmv_cam,center/1570401135646883964.jpg
1570401135681418895,640,480,openmv_cam,center/1570401135681418895.jpg
1570401135714745044,640,480,openmv_cam,center/1570401135714745044.jpg
1570401135748488903,640,480,openmv_cam,center/1570401135748488903.jpg
1570401135782968997,640,480,openmv_cam,center/1570401135782968997.jpg
1570401135816800117,640,480,openmv_cam,center/1570401135816800117.jpg
1570401135850447893,640,480,openmv_cam,center/1570401135850447893.jpg
1570401135884005069,640,480,openmv_cam,center/1570401135884005069.jpg
1570401135920264005,640,480,openmv_cam,center/1570401135920264005.jpg
1570401135952420949,640,480,openmv_cam,center/1570401135952420949.jpg
1570401135986802101,640,480,openmv_cam,center/1570401135986802101.jpg
1570401136019778013,640,480,openmv_cam,center/1570401136019778013.jpg
1570401136053580999,640,480,openmv_cam,center/1570401136053580999.jpg
1570401136087583065,640,480,openmv_cam,center/1570401136087583065.jpg
1570401136121812105,640,480,openmv_cam,center/1570401136121812105.jpg
1570401136155263900,640,480,openmv_cam,center/1570401136155263900.jpg
1570401136188831090,640,480,openmv_cam,center/1570401136188831090.jpg
1570401136223014116,640,480,openmv_cam,center/1570401136223014116.jpg
1570401136256910085,640,480,openmv_cam,center/1570401136256910085.jpg
1570401136290894985,640,480,openmv_cam,center/1570401136290894985.jpg
1570401136325098037,640,480,openmv_cam,center/1570401136325098037.jpg
1570401136358329057,640,480,openmv_cam,center/1570401136358329057.jpg
1570401136391390085,640,480,openmv_cam,center/1570401136391390085.jpg
1570401136426122903,640,480,openmv_cam,center/1570401136426122903.jpg
1570401136460170030,640,480,openmv_cam,center/1570401136460170030.jpg
1570401136494637012,640,480,openmv_cam,center/1570401136494637012.jpg
1570401136528542995,640,480,openmv_cam,center/1570401136528542995.jpg
1570401136561970949,640,480,openmv_cam,center/1570401136561970949.jpg
1570401136595505952,640,480,openmv_cam,center/1570401136595505952.jpg
1570401136629790067,640,480,openmv_cam,center/1570401136629790067.jpg
1570401136664192914,640,480,openmv_cam,center/1570401136664192914.jpg
1570401136697936058,640,480,openmv_cam,center/1570401136697936058.jpg
1570401136730870008,640,480,openmv_cam,center/1570401136730870008.jpg
1570401136764475107,640,480,openmv_cam,center/1570401136764475107.jpg
1570401136798413991,640,480,openmv_cam,center/1570401136798413991.jpg
1570401136832580089,640,480,openmv_cam,center/1570401136832580089.jpg
1570401136867316961,640,480,openmv_cam,center/1570401136867316961.jpg
1570401136900695085,640,480,openmv_cam,center/1570401136900695085.jpg
1570401136934556961,640,480,openmv_cam,center/1570401136934556961.jpg
1570401136968405961,640,480,openmv_cam,center/1570401136968405961.jpg
1570401137002159118,640,480,openmv_cam,center/1570401137002159118.jpg
1570401137036345958,640,480,openmv_cam,center/1570401137036345958.jpg
1570401137070672035,640,480,openmv_cam,center/1570401137070672035.jpg
1570401137103894948,640,480,openmv_cam,center/1570401137103894948.jpg
1570401137138093948,640,480,openmv_cam,center/1570401137138093948.jpg
1570401137171726942,640,480,openmv_cam,center/1570401137171726942.jpg
1570401137205605030,640,480,openmv_cam,center/1570401137205605030.jpg
1570401137238821983,640,480,openmv_cam,center/1570401137238821983.jpg
1570401137272573947,640,480,openmv_cam,center/1570401137272573947.jpg
1570401137306662082,640,480,openmv_cam,center/1570401137306662082.jpg
1570401137341943025,640,480,openmv_cam,center/1570401137341943025.jpg
1570401137375211000,640,480,openmv_cam,center/1570401137375211000.jpg
1570401137408910036,640,480,openmv_cam,center/1570401137408910036.jpg
1570401137443509101,640,480,openmv_cam,center/1570401137443509101.jpg
1570401137477073907,640,480,openmv_cam,center/1570401137477073907.jpg
1570401137510476112,640,480,openmv_cam,center/1570401137510476112.jpg
1570401137546730041,640,480,openmv_cam,center/1570401137546730041.jpg
1570401137577832937,640,480,openmv_cam,center/1570401137577832937.jpg
1570401137611784934,640,480,openmv_cam,center/1570401137611784934.jpg
1570401137646560907,640,480,openmv_cam,center/1570401137646560907.jpg
1570401137679253101,640,480,openmv_cam,center/1570401137679253101.jpg
1570401137713526964,640,480,openmv_cam,center/1570401137713526964.jpg
1570401137746614933,640,480,openmv_cam,center/1570401137746614933.jpg
1570401137783569097,640,480,openmv_cam,center/1570401137783569097.jpg
1570401137814397096,640,480,openmv_cam,center/1570401137814397096.jpg
1570401137848529100,640,480,openmv_cam,center/1570401137848529100.jpg
1570401137882951021,640,480,openmv_cam,center/1570401137882951021.jpg
1570401137915791988,640,480,openmv_cam,center/1570401137915791988.jpg
1570401137949395895,640,480,openmv_cam,center/1570401137949395895.jpg
1570401137983139038,640,480,openmv_cam,center/1570401137983139038.jpg
1570401138016952037,640,480,openmv_cam,center/1570401138016952037.jpg
1570401138050595998,640,480,openmv_cam,center/1570401138050595998.jpg
1570401138084609985,640,480,openmv_cam,center/1570401138084609985.jpg
1570401138118580102,640,480,openmv_cam,center/1570401138118580102.jpg
1570401138152354955,640,480,openmv_cam,center/1570401138152354955.jpg
1570401138186078071,640,480,openmv_cam,center/1570401138186078071.jpg
1570401138220035076,640,480,openmv_cam,center/1570401138220035076.jpg
1570401138252780914,640,480,openmv_cam,center/1570401138252780914.jpg
1570401138287499904,640,480,openmv_cam,center/1570401138287499904.jpg
1570401138321666002,640,480,openmv_cam,center/1570401138321666002.jpg
1570401138356216907,640,480,openmv_cam,center/1570401138356216907.jpg
1570401138389375925,640,480,openmv_cam,center/1570401138389375925.jpg
1570401138423609018,640,480,openmv_cam,center/1570401138423609018.jpg
1570401138456861019,640,480,openmv_cam,center/1570401138456861019.jpg
1570401138491141080,640,480,openmv_cam,center/1570401138491141080.jpg
1570401138524570941,640,480,openmv_cam,center/1570401138524570941.jpg
1570401138558933973,640,480,openmv_cam,center/1570401138558933973.jpg
1570401138592340946,640,480,openmv_cam,center/1570401138592340946.jpg
1570401138626295089,640,480,openmv_cam,center/1570401138626295089.jpg
1570401138660981893,640,480,openmv_cam,center/1570401138660981893.jpg
1570401138694962978,640,480,openmv_cam,center/1570401138694962978.jpg
1570401138728102922,640,480,openmv_cam,center/1570401138728102922.jpg
1570401138761357069,640,480,openmv_cam,center/1570401138761357069.jpg
1570401138795245885,640,480,openmv_cam,center/1570401138795245885.jpg
1570401138828768014,640,480,openmv_cam,center/1570401138828768014.jpg
1570401138862741947,640,480,openmv_cam,center/1570401138862741947.jpg
1570401138896490097,640,480,openmv_cam,center/1570401138896490097.jpg
1570401138930524110,640,480,openmv_cam,center/1570401138930524110.jpg
1570401138964246034,640,480,openmv_cam,center/1570401138964246034.jpg
1570401138999464035,640,480,openmv_cam,center/1570401138999464035.jpg
1570401139034399986,640,480,openmv_cam,center/1570401139034399986.jpg
1570401139066600084,640,480,openmv_cam,center/1570401139066600084.jpg
1570401139100792884,640,480,openmv_cam,center/1570401139100792884.jpg
1570401139134779930,640,480,openmv_cam,center/1570401139134779930.jpg
1570401139167866945,640,480,openmv_cam,center/1570401139167866945.jpg
1570401139201853036,640,480,openmv_cam,center/1570401139201853036.jpg
1570401139236005067,640,480,openmv_cam,center/1570401139236005067.jpg
1570401139270124912,640,480,openmv_cam,center/1570401139270124912.jpg
1570401139303626060,640,480,openmv_cam,center/1570401139303626060.jpg
1570401139337157011,640,480,openmv_cam,center/1570401139337157011.jpg
1570401139371459007,640,480,openmv_cam,center/1570401139371459007.jpg
1570401139404316902,640,480,openmv_cam,center/1570401139404316902.jpg
1570401139440695047,640,480,openmv_cam,center/1570401139440695047.jpg
1570401139474021911,640,480,openmv_cam,center/1570401139474021911.jpg
1570401139507873058,640,480,openmv_cam,center/1570401139507873058.jpg
1570401139541881084,640,480,openmv_cam,center/1570401139541881084.jpg
1570401139575897932,640,480,openmv_cam,center/1570401139575897932.jpg
1570401139609258890,640,480,openmv_cam,center/1570401139609258890.jpg
1570401139643237113,640,480,openmv_cam,center/1570401139643237113.jpg
1570401139678246974,640,480,openmv_cam,center/1570401139678246974.jpg
1570401139712966918,640,480,openmv_cam,center/1570401139712966918.jpg
1570401139745569944,640,480,openmv_cam,center/1570401139745569944.jpg
1570401139779798030,640,480,openmv_cam,center/1570401139779798030.jpg
1570401139813081979,640,480,openmv_cam,center/1570401139813081979.jpg
1570401139846875905,640,480,openmv_cam,center/1570401139846875905.jpg
1570401139880721092,640,480,openmv_cam,center/1570401139880721092.jpg
1570401139914856910,640,480,openmv_cam,center/1570401139914856910.jpg
1570401139948486089,640,480,openmv_cam,center/1570401139948486089.jpg
1570401139982846975,640,480,openmv_cam,center/1570401139982846975.jpg
1570401140015700101,640,480,openmv_cam,center/1570401140015700101.jpg
1570401140049890995,640,480,openmv_cam,center/1570401140049890995.jpg
1570401140083494901,640,480,openmv_cam,center/1570401140083494901.jpg
1570401140117544889,640,480,openmv_cam,center/1570401140117544889.jpg
1570401140151475906,640,480,openmv_cam,center/1570401140151475906.jpg
1570401140184961080,640,480,openmv_cam,center/1570401140184961080.jpg
1570401140218995094,640,480,openmv_cam,center/1570401140218995094.jpg
1570401140252763032,640,480,openmv_cam,center/1570401140252763032.jpg
1570401140286943912,640,480,openmv_cam,center/1570401140286943912.jpg
1570401140320261955,640,480,openmv_cam,center/1570401140320261955.jpg
1570401140355735063,640,480,openmv_cam,center/1570401140355735063.jpg
1570401140389393091,640,480,openmv_cam,center/1570401140389393091.jpg
1570401140423094034,640,480,openmv_cam,center/1570401140423094034.jpg
1570401140457600116,640,480,openmv_cam,center/1570401140457600116.jpg
1570401140490214109,640,480,openmv_cam,center/1570401140490214109.jpg
1570401140523797035,640,480,openmv_cam,center/1570401140523797035.jpg
1570401140558955907,640,480,openmv_cam,center/1570401140558955907.jpg
1570401140593982934,640,480,openmv_cam,center/1570401140593982934.jpg
1570401140626842021,640,480,openmv_cam,center/1570401140626842021.jpg
1570401140659290075,640,480,openmv_cam,center/1570401140659290075.jpg
1570401140693552970,640,480,openmv_cam,center/1570401140693552970.jpg
1570401140727099895,640,480,openmv_cam,center/1570401140727099895.jpg
1570401140760992050,640,480,openmv_cam,center/1570401140760992050.jpg
1570401140795315027,640,480,openmv_cam,center/1570401140795315027.jpg
1570401140828111886,640,480,openmv_cam,center/1570401140828111886.jpg
1570401140862853050,640,480,openmv_cam,center/1570401140862853050.jpg
1570401140895878076,640,480,openmv_cam,center/1570401140895878076.jpg
1570401140930377006,640,480,openmv_cam,center/1570401140930377006.jpg
1570401140963638067,640,480,openmv_cam,center/1570401140963638067.jpg
1570401140997678995,640,480,openmv_cam,center/1570401140997678995.jpg
1570401141031455039,640,480,openmv_cam,center/1570401141031455039.jpg
1570401141065035104,640,480,openmv_cam,center/1570401141065035104.jpg
1570401141099020004,640,480,openmv_cam,center/1570401141099020004.jpg
1570401141132517099,640,480,openmv_cam,center/1570401141132517099.jpg
1570401141166209936,640,480,openmv_cam,center/1570401141166209936.jpg
1570401141201884984,640,480,openmv_cam,center/1570401141201884984.jpg
1570401141235006093,640,480,openmv_cam,center/1570401141235006093.jpg
1570401141268299102,640,480,openmv_cam,center/1570401141268299102.jpg
1570401141302191972,640,480,openmv_cam,center/1570401141302191972.jpg
